date,close
2024-09-13,4209.25
2024-09-16,4198.68994140625
2024-09-17,4224.75
2024-09-18,4203.5
2024-09-19,4188.5
2024-09-20,4163.5
2024-09-23,4152.22998046875
2024-09-24,4160.0
2024-09-25,4147.0
2024-09-26,4199.0
2024-09-27,4164.75
2024-09-30,4179.31005859375
2024-10-01,4191.509765625
2024-10-02,4219.52001953125
2024-10-03,4181.35986328125
2024-10-04,4185.10986328125
2024-10-07,4163.47021484375
2024-10-08,4212.75
2024-10-09,4229.330078125
2024-10-10,4232.740234375
2024-10-11,4210.75
2024-10-14,4195.06005859375
2024-10-15,4207.490234375
2024-10-16,4242.25
2024-10-17,4256.0
2024-10-18,4251.0
2024-10-21,4236.10009765625
2024-10-22,4276.0
2024-10-23,4262.27978515625
2024-10-24,4306.75
2024-10-25,4293.5
2024-10-28,4324.14013671875
2024-10-29,4352.75
2024-10-30,4394.39013671875
2024-10-31,4412.52978515625
2024-11-01,4420.0498046875
2024-11-04,4372.65087890625
2024-11-05,4413.25
2024-11-06,4414.75
2024-11-07,4411.25
2024-11-08,4321.5
2024-11-11,4281.53125
2024-11-12,4358.759765625
2024-11-13,4434.75
2024-11-14,4477.25
2024-11-15,4480.0
2024-11-18,4451.66162109375
2024-11-19,4395.25
2024-11-20,4390.64013671875
2024-11-21,4392.5
2024-11-22,4388.5498046875
2024-11-25,4341.76318359375
2024-11-26,4383.0
2024-11-27,4401.25
2024-11-28,4382.75
2024-11-29,4416.4599609375
2024-12-02,4327.994140625
2024-12-03,4457.75
2024-12-04,4435.5
2024-12-05,4425.75
2024-12-06,4413.669921875
2024-12-09,4376.15234375
2024-12-10,4391.10009765625
2024-12-11,4366.75
2024-12-12,4336.25
2024-12-13,4343.259765625
2024-12-16,4292.17236328125
2024-12-17,4317.0498046875
2024-12-18,4343.77978515625
2024-12-19,4371.33984375
2024-12-20,4376.68994140625
2024-12-23,4311.7841796875
2024-12-24,4410.25
2024-12-25,4372.16015625
2024-12-26,4411.06005859375
2024-12-27,4393.25
2024-12-30,4350.453125
2024-12-31,4403.169921875
2025-01-02,4403.169921875
2025-01-03,4382.35009765625
2025-01-06,4319.55029296875
2025-01-07,4338.25
2025-01-08,4335.580078125
2025-01-09,4325.0
2025-01-10,4330.39013671875
2025-01-13,4300.29736328125
2025-01-14,4304.75
2025-01-15,4284.7001953125
2025-01-16,4301.18994140625
2025-01-17,4340.0
2025-01-20,4297.4140625
2025-01-21,4321.60009765625
2025-01-22,4308.7001953125
2025-01-23,4259.25
2025-01-24,4224.509765625
2025-01-27,4175.05126953125
2025-01-28,4193.77978515625
2025-01-29,4217.43994140625
2025-01-30,4167.830078125
2025-01-31,4160.0498046875
2025-02-03,4170.0439453125
2025-02-04,4160.669921875
2025-02-05,4164.0
2025-02-06,4174.81982421875
2025-02-07,4140.81005859375
2025-02-10,4105.4619140625
2025-02-11,4134.25
2025-02-12,4139.81982421875
2025-02-13,4165.35009765625
2025-02-14,4137.6298828125
2025-02-17,4077.534912109375
2025-02-18,4134.25
2025-02-19,4091.330078125
2025-02-20,4097.0
2025-02-21,4073.25
2025-02-24,4030.2900390625
2025-02-25,4116.0
2025-02-26,4125.5
2025-02-27,4103.080078125
2025-02-28,4130.5
2025-03-03,4090.85205078125
2025-03-04,4124.25
2025-03-05,4152.0498046875
2025-03-06,4111.25
2025-03-07,4106.25
2025-03-10,4060.3515625
2025-03-11,4179.5
2025-03-12,4123.25
2025-03-13,4107.75
2025-03-14,4123.25
2025-03-17,4069.672607421875
2025-03-18,4071.5
2025-03-19,4117.5
2025-03-20,4150.490234375
2025-03-21,4178.39990234375
2025-03-24,4116.01953125
2025-03-25,4143.91015625
2025-03-26,4102.0
2025-03-27,4130.18017578125
2025-03-28,4166.5
2025-03-31,4125.830078125
2025-04-01,4182.75
2025-04-02,4146.75
2025-04-03,4149.5
2025-04-04,4158.2001953125
2025-04-07,4179.9599609375
2025-04-08,4390.5
2025-04-09,4422.5
2025-04-10,4300.5
2025-04-11,4369.0
2025-04-14,4277.0498046875
2025-04-15,4307.5
2025-04-16,4349.25
2025-04-17,4310.3701171875
2025-04-21,
2025-04-22,4279.25
2025-04-23,4293.5
2025-04-24,4300.5
2025-04-25,4255.25
2025-04-28,4218.14990234375
2025-04-29,4215.25
2025-04-30,4195.25
2025-05-01,4241.35009765625
2025-05-02,4197.08984375
2025-05-05,4266.89990234375
2025-05-06,4295.0
2025-05-07,4300.85986328125
2025-05-08,4297.14990234375
2025-05-09,4250.89990234375
2025-05-12,4246.9501953125
2025-05-13,4223.0
2025-05-14,4210.0
2025-05-15,4205.0
2025-05-16,4199.75
2025-05-19,4212.60986328125
2025-05-20,4168.25
2025-05-21,4171.9501953125
2025-05-22,4171.0
2025-05-23,4174.64990234375
2025-05-26,4156.81005859375
2025-05-27,4150.25
2025-05-28,4111.25
2025-05-29,4123.47998046875
2025-05-30,4128.75
2025-06-02,4068.934326171875
2025-06-03,4130.27001953125
2025-06-04,4124.1201171875
2025-06-05,4106.919921875
2025-06-06,4104.5
2025-06-09,4117.85986328125
2025-06-10,4137.81005859375
2025-06-11,4201.25
2025-06-12,4176.75
2025-06-13,4155.25
2025-06-16,4092.25048828125
2025-06-17,4098.75
2025-06-18,4100.25
2025-06-19,4068.469970703125
2025-06-20,4082.0
2025-06-23,4080.919921875
2025-06-24,4082.25
2025-06-25,4076.550048828125
2025-06-26,4056.18994140625
2025-06-27,4037.25
2025-06-30,4035.43994140625
2025-07-01,4087.75
2025-07-02,4028.280029296875
2025-07-03,3989.0
2025-07-04,3988.25
2025-07-07,3999.89990234375
2025-07-08,4030.35009765625
2025-07-09,4049.8798828125
2025-07-10,4021.5
2025-07-11,4013.949951171875
2025-07-14,4011.669921875
2025-07-15,4008.75
2025-07-16,4033.75
2025-07-17,4012.8798828125
2025-07-18,4020.409912109375
2025-07-21,4020.010009765625
2025-07-22,4033.590087890625
2025-07-23,4070.81005859375
2025-07-24,4036.300048828125
2025-07-25,4072.010009765625
2025-07-28,4063.7099609375
2025-07-29,4173.58984375
2025-07-30,4134.75
2025-07-31,4186.75
2025-08-01,4184.9599609375
2025-08-04,4122.419921875
2025-08-05,4096.89990234375
2025-08-06,4088.5
2025-08-07,4043.570068359375
2025-08-08,4045.25
2025-08-11,4043.139892578125
2025-08-12,4027.7900390625
2025-08-13,4018.75
2025-08-14,4021.75
2025-08-15,4049.449951171875
2025-08-18,4045.159912109375
2025-08-19,4013.25
2025-08-20,4031.8798828125
2025-08-21,4024.949951171875
2025-08-22,4032.699951171875
2025-08-25,3984.860107421875
2025-08-26,4024.0
2025-08-27,4053.3701171875
2025-08-28,4027.360107421875
2025-08-29,4024.800048828125
2025-09-01,4013.989990234375
2025-09-02,4013.35009765625
2025-09-03,4003.39990234375
2025-09-04,4004.25
2025-09-05,3985.25
2025-09-08,3966.489990234375
2025-09-09,3938.25
2025-09-10,3921.75
2025-09-11,3922.3798828125
2025-09-12,3894.52001953125
2025-09-15,3851.14453125
2025-09-16,3906.320068359375
2025-09-17,3865.8798828125
2025-09-18,3875.590087890625
2025-09-19,3892.5
2025-09-22,3898.89990234375
2025-09-23,3851.199951171875
2025-09-24,3860.25
2025-09-25,3885.239990234375
2025-09-26,3900.25
2025-09-29,3899.360107421875
2025-09-30,3919.0
2025-10-01,3924.75
2025-10-02,3878.760009765625
2025-10-03,3884.1298828125
2025-10-06,3882.409912109375
2025-10-07,3861.949951171875
2025-10-08,3874.75
2025-10-09,3887.5
2025-10-10,3887.8798828125
2025-10-13,3872.22998046875
2025-10-14,3884.552734375
2025-10-15,3923.5
2025-10-16,3889.699951171875
2025-10-17,3860.75
